# Data file generated by gp_save.m
# 
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.75	0	-0.5	0	-0.25	0	0	0	0.5	0	0.75	0	1	0	1.25	0	1.5	0	1.75	0
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.8443	0.033279	-0.57902	0.061283	-0.30855	0.081065	-0.0343	0.093934	0.51042	0.099455	0.7757	0.096641	1.0364	0.093136	1.2938	0.089904	1.5489	0.087226	1.8025	0.085095
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-0.9386	0.066559	-0.65804	0.12257	-0.36711	0.16213	-0.0686	0.18787	0.52084	0.19891	0.8014	0.19328	1.0728	0.18627	1.3376	0.17981	1.5978	0.17445	1.855	0.17019
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.0329	0.099838	-0.73706	0.18385	-0.42566	0.24319	-0.1029	0.2818	0.53126	0.29837	0.8271	0.28992	1.1092	0.27941	1.3814	0.26971	1.6467	0.26168	1.9076	0.25529
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.1272	0.13312	-0.81609	0.24513	-0.48421	0.32426	-0.1372	0.37573	0.54169	0.39782	0.8528	0.38656	1.1456	0.37254	1.4251	0.35962	1.6956	0.3489	1.9601	0.34038
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.2215	0.1664	-0.89511	0.30642	-0.54277	0.40532	-0.1715	0.46967	0.55211	0.49728	0.8785	0.48321	1.1821	0.46568	1.4689	0.44952	1.7445	0.43613	2.0126	0.42548
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.3158	0.19968	-0.97413	0.3677	-0.60132	0.48639	-0.2058	0.5636	0.56253	0.59673	0.9042	0.57985	1.2185	0.55881	1.5127	0.53942	1.7934	0.52335	2.0651	0.51057
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.4101	0.23295	-1.0531	0.42898	-0.65987	0.56745	-0.2401	0.65753	0.57295	0.69619	0.9299	0.67649	1.2549	0.65195	1.5565	0.62933	1.8423	0.61058	2.1177	0.59567
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.5044	0.26623	-1.1322	0.49027	-0.71843	0.64852	-0.2744	0.75147	0.58337	0.79564	0.9556	0.77313	1.2913	0.74509	1.6003	0.71923	1.8912	0.6978	2.1702	0.68076
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-1.5987	0.29951	-1.2112	0.55155	-0.77698	0.72958	-0.3087	0.8454	0.59379	0.8951	0.9813	0.86977	1.3277	0.83822	1.6441	0.80913	1.9401	0.78503	2.2227	0.76586
