# Data file generated by gp_save.m
# 
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.1999	0.77961	-1.4406	1.528	-0.0014514	2.0393	0.5694	2.0922	1.0443	2.0995	1.4492	2.0905	1.8067	2.0775	2.1327	2.0648
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.2928	0.81674	-1.5092	1.6007	-0.02533	2.1364	0.5608	2.1918	1.0464	2.1995	1.4587	2.1901	1.8213	2.1764	2.1509	2.1632
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.3856	0.85386	-1.5778	1.6735	-0.049209	2.2335	0.5522	2.2915	1.0485	2.2995	1.4682	2.2896	1.8359	2.2753	2.1692	2.2615
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.4785	0.89098	-1.6464	1.7462	-0.073087	2.3306	0.5436	2.3911	1.0507	2.3995	1.4777	2.3892	1.8505	2.3743	2.1874	2.3598
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.5713	0.92811	-1.715	1.819	-0.096966	2.4277	0.535	2.4907	1.0528	2.4994	1.4872	2.4887	1.8651	2.4732	2.2056	2.4581
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.6642	0.96523	-1.7836	1.8918	-0.12084	2.5248	0.5264	2.5904	1.0549	2.5994	1.4967	2.5883	1.8797	2.5721	2.2238	2.5565
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.757	1.0024	-1.8522	1.9645	-0.14472	2.6219	0.5178	2.69	1.057	2.6994	1.5061	2.6878	1.8943	2.671	2.2421	2.6548
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.8499	1.0395	-1.9208	2.0373	-0.1686	2.719	0.5092	2.7896	1.0591	2.7994	1.5156	2.7874	1.9089	2.77	2.2603	2.7531
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-2.9428	1.0766	-1.9894	2.11	-0.19248	2.8161	0.5006	2.8893	1.0612	2.8994	1.5251	2.8869	1.9235	2.8689	2.2785	2.8514
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.0356	1.1137	-2.058	2.1828	-0.21636	2.9132	0.492	2.9889	1.0633	2.9993	1.5346	2.9865	1.9382	2.9678	2.2967	2.9498
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.1285	1.1509	-2.1266	2.2556	-0.24024	3.0103	0.4834	3.0885	1.0654	3.0993	1.5441	3.086	1.9528	3.0668	2.315	3.0481
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.2213	1.188	-2.1952	2.3283	-0.26412	3.1074	0.4748	3.1881	1.0675	3.1993	1.5536	3.1856	1.9674	3.1657	2.3332	3.1464
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.3142	1.2251	-2.2638	2.4011	-0.288	3.2045	0.4662	3.2878	1.0697	3.2993	1.5631	3.2851	1.982	3.2646	2.3514	3.2447
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.407	1.2622	-2.3324	2.4738	-0.31187	3.3016	0.4576	3.3874	1.0718	3.3992	1.5726	3.3847	1.9966	3.3635	2.3696	3.3431
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.4999	1.2994	-2.401	2.5466	-0.33575	3.3988	0.449	3.487	1.0739	3.4992	1.582	3.4842	2.0112	3.4625	2.3879	3.4414
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.5927	1.3365	-2.4696	2.6194	-0.35963	3.4959	0.4404	3.5867	1.076	3.5992	1.5915	3.5838	2.0258	3.5614	2.4061	3.5397
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.6856	1.3736	-2.5382	2.6921	-0.38351	3.593	0.4318	3.6863	1.0781	3.6992	1.601	3.6833	2.0404	3.6603	2.4243	3.638
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.7784	1.4107	-2.6068	2.7649	-0.40739	3.6901	0.4232	3.7859	1.0802	3.7992	1.6105	3.7829	2.055	3.7593	2.4425	3.7364
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.8713	1.4478	-2.6754	2.8376	-0.43127	3.7872	0.4146	3.8856	1.0823	3.8991	1.62	3.8824	2.0696	3.8582	2.4607	3.8347
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-3.9641	1.485	-2.744	2.9104	-0.45515	3.8843	0.406	3.9852	1.0844	3.9991	1.6295	3.982	2.0842	3.9571	2.479	3.933
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.057	1.5221	-2.8126	2.9832	-0.47902	3.9814	0.3974	4.0848	1.0865	4.0991	1.639	4.0815	2.0988	4.056	2.4972	4.0313
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.1498	1.5592	-2.8812	3.0559	-0.5029	4.0785	0.3888	4.1844	1.0886	4.1991	1.6484	4.1811	2.1134	4.155	2.5154	4.1297
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.2427	1.5963	-2.9498	3.1287	-0.52678	4.1756	0.3802	4.2841	1.0908	4.299	1.6579	4.2806	2.128	4.2539	2.5336	4.228
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.3356	1.6335	-3.0184	3.2014	-0.55066	4.2727	0.3716	4.3837	1.0929	4.399	1.6674	4.3802	2.1426	4.3528	2.5519	4.3263
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.4284	1.6706	-3.087	3.2742	-0.57454	4.3698	0.363	4.4833	1.095	4.499	1.6769	4.4797	2.1572	4.4517	2.5701	4.4246
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.5213	1.7077	-3.1556	3.347	-0.59842	4.4669	0.3544	4.583	1.0971	4.599	1.6864	4.5793	2.1718	4.5507	2.5883	4.523
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.6141	1.7448	-3.2242	3.4197	-0.6223	4.564	0.3458	4.6826	1.0992	4.699	1.6959	4.6788	2.1864	4.6496	2.6065	4.6213
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.707	1.782	-3.2928	3.4925	-0.64617	4.6611	0.3372	4.7822	1.1013	4.7989	1.7054	4.7784	2.201	4.7485	2.6248	4.7196
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.7998	1.8191	-3.3614	3.5652	-0.67005	4.7583	0.3286	4.8818	1.1034	4.8989	1.7149	4.8779	2.2156	4.8475	2.643	4.8179
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.8927	1.8562	-3.43	3.638	-0.69393	4.8554	0.32	4.9815	1.1055	4.9989	1.7243	4.9774	2.2303	4.9464	2.6612	4.9163
