# Data file generated by gp_save.m
# histograms of ./2017_err
# bin centres, overall hist., histograms for each listener
-20	0	0	0	0	0	0	0	0	0	0	0
-19	0	0	0	0	0	0	0	0	0	0	0
-18	0	0	0	0	0	0	0	0	0	0	0
-17	0	0	0	0	0	0	0	0	0	0	0
-16	0	0	0	0	0	0	0	0	0	0	0
-15	0	0	0	0	0	0	0	0	0	0	0
-14	0	0	0	0	0	0	0	0	0	0	0
-13	0.0018182	0	0	0	0	0	0	0	0	0.018182	0
-12	0.0036364	0	0	0	0	0	0	0	0	0.018182	0.018182
-11	0.0054545	0	0	0	0	0	0	0	0	0.054545	0
-10	0.010909	0	0	0	0	0	0.018182	0.018182	0	0.036364	0.036364
-9	0.014545	0.018182	0	0	0.018182	0	0.018182	0	0	0.018182	0.072727
-8	0.0090909	0	0	0	0	0.018182	0.018182	0	0	0.036364	0.018182
-7	0.014545	0	0	0	0.036364	0	0.018182	0.018182	0	0.036364	0.036364
-6	0.045455	0.072727	0	0	0.072727	0.054545	0.054545	0.036364	0.054545	0.036364	0.072727
-5	0.052727	0.018182	0	0.018182	0.072727	0.14545	0.072727	0	0.090909	0.036364	0.072727
-4	0.1	0.072727	0	0	0.25455	0.16364	0.10909	0.054545	0.14545	0.054545	0.14545
-3	0.12909	0.18182	0	0.036364	0.23636	0.30909	0.10909	0.054545	0.2	0.072727	0.090909
-2	0.13455	0.29091	0	0.10909	0.18182	0.16364	0.18182	0.090909	0.18182	0.036364	0.10909
-1	0.10727	0.16364	0	0.072727	0.090909	0.10909	0.10909	0.21818	0.18182	0.054545	0.072727
0	0.065455	0.16364	0	0.090909	0.018182	0.018182	0.10909	0.036364	0.090909	0.072727	0.054545
1	0.058182	0	0	0.12727	0.018182	0	0.090909	0.14545	0.036364	0.072727	0.090909
2	0.038182	0	0	0.10909	0	0.018182	0.054545	0.072727	0.018182	0.072727	0.036364
3	0.032727	0.018182	0.018182	0.072727	0	0	0.036364	0.12727	0	0.018182	0.036364
4	0.025455	0	0	0.12727	0	0	0	0.090909	0	0	0.036364
5	0.029091	0	0.054545	0.12727	0	0	0	0.036364	0	0.072727	0
6	0.016364	0	0.036364	0.072727	0	0	0	0	0	0.054545	0
7	0.016364	0	0.072727	0.018182	0	0	0	0	0	0.072727	0
8	0.012727	0	0.090909	0.018182	0	0	0	0	0	0.018182	0
9	0.012727	0	0.10909	0	0	0	0	0	0	0.018182	0
10	0.016364	0	0.16364	0	0	0	0	0	0	0	0
11	0.021818	0	0.21818	0	0	0	0	0	0	0	0
12	0.0090909	0	0.072727	0	0	0	0	0	0	0.018182	0
13	0.012727	0	0.12727	0	0	0	0	0	0	0	0
14	0.0018182	0	0.018182	0	0	0	0	0	0	0	0
15	0.0018182	0	0.018182	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0	0	0
17	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	0	0	0
19	0	0	0	0	0	0	0	0	0	0	0
20	0	0	0	0	0	0	0	0	0	0	0
