# Data file generated by gp_save.m
# 
41.6	-3.9469	6.799	2.9429	6.8661	-4.6921	12.854	-1.4203	0.73569	-3.1231	-0.44869
34.8	6.2474	-1.8064	-1.182	0.21406	8.0141	3.1074	7.1479	0.9264	5.1166	-0.64249
21.8	-0.17643	-11.691	-2.3607	1.0492	1.1588	-1.8524	2.1983	9.5543	0.40247	-0.24527
11.4	2.7458	-1.2085	1.7376	1.1412	-2.8539	5.0947	5.8589	-5.2673	-1.1183	0.022683
5.7	-3.3483	1.1511	-0.3777	-4.1842	1.9793	-0.4188	-5.3231	2.6596	-0.25567	3.7501
0	-6.6864	-1.0539	2.779	-1.7021	-3.5486	11.332	-3.1819	13.11	-2.9405	-3.8601
-11.4	1.9069	-11.782	-2.8211	-0.8	5.1402	-5.0734	-9.0642	-7.934	0.85787	4.5711
-16.8	5.2196	4.1583	-1.2412	-3.4607	-3.0259	-12.813	8.3356	-0.52162	5.4632	-0.7189
-31.2	-6.8158	0.092602	-6.642	1.2538	-1.6981	-6.9938	10.146	-4.2129	-6.086	-0.56553
-38.9	2.556	-1.2743	-0.55861	0.97757	-4.7321	-1.2197	-3.6954	-3.0303	-0.55136	-1.5231
-42.2	-0.84151	8.5717	4.255	3.8239	10.794	0.71283	2.118	0.024574	9.9126	1.0994
41.6	3.5916	-3.1393	-0.74334	-1.3845	2.4135	-3.1	-5.0458	1.6244	1.196	1.9922
34.8	2.1337	3.7437	-0.42005	1.3113	4.5268	3.9279	4.5011	1.9479	-4.2127	0.59289
21.8	0.066748	-3.2055	-1.4649	1.1019	9.4335	8.6317	-4.897	-7.3316	5.1938	-0.94266
11.4	1.6921	5.8977	0.95503	0.065056	-5.4341	2.109	3.1676	-10.681	-0.86488	0.16216
5.7	-0.70373	-2.0441	-2.1591	0.85901	-6.4769	-8.0084	-4.4445	-2.6932	2.8311	-1.6098
0	-3.9203	-0.72193	0.71962	-3.0737	0.55354	6.3182	-0.69071	-4.6955	3.7052	3.5621
-11.4	5.8079	-1.8226	-0.28806	-2.0344	-3.9408	-7.1588	6.5611	-2.3054	-14.449	-1.9146
-16.8	-4.4973	6.2643	-3.5889	-4.0621	2.9811	2.7995	-7.4676	-3.055	-3.6242	-0.74879
-31.2	0.013413	4.626	-4.3458	0.81072	-2.9177	9.1313	-0.26305	-9.8007	4.752	-0.87437
-38.9	3.0728	1.4333	2.3348	-2.3881	-2.8373	6.3699	-4.029	11.108	1.3951	0.72847
-42.2	-1.2873	1.0817	0.80558	1.239	-0.85762	3.0034	2.4962	3.3139	2.1958	-1.7598
41.6	-1.0592	8.0128	3.6122	-3.8006	0.034899	-18.963	-0.21924	-0.94983	-1.7871	-0.23947
34.8	-3.3885	4.5632	2.9058	0.54113	-1.3894	-3.9352	0.60868	2.6221	1.9262	3.8009
21.8	1.6474	-7.6767	-2.7211	3.7079	3.618	3.3327	3.0547	2.0052	1.0935	1.1097
11.4	1.5502	0.26463	-1.197	1.3522	-3.3982	-8.6487	-13.214	1.1377	-4.4699	-0.99351
5.7	-2.4364	1.8669	-4.3729	-4.6801	0.2558	0.60682	3.585	0.9026	0.81547	0.39265
0	3.7399	0.48145	-2.7504	2.4337	-2.4197	-10.388	14.712	0.2589	1.0446	-2.6446
-11.4	-4.0104	2.2647	1.2874	-0.072008	-1.7134	3.7356	-8.953	0.13605	-2.5283	1.5424
-16.8	-3.4942	-12.731	-3.177	1.0655	-4.3563	-5.3143	-2.4631	-8.3057	6.039	-0.67905
-31.2	0.44911	1.8354	1.8529	-0.37095	-0.24679	0.014637	-4.7894	-1.7306	-3.2297	1.696
-38.9	-2.5102	-3.2246	0.3784	4.6386	11.021	2.4384	5.5019	4.2941	4.3206	2.2129
-42.2	4.7516	-2.0824	5.0273	0.42659	-1.5531	2.9236	5.0985	6.4193	-1.5359	-2.3975
41.6	-2.5469	-0.70166	3.6094	2.1455	3.3581	1.375	0.54371	-0.083726	-4.2274	0.96717
34.8	1.7551	-6.8056	-0.8715	1.2623	-0.63698	0.25224	-0.84822	1.0407	3.9158	3.7238
21.8	2.4049	5.2582	-3.9058	0.9064	1.8775	9.8147	0.26377	6.7361	4.4266	0.95251
