# Data file generated by gp_save.m
# 
0	0.54632
2.6917	0.54632
5.3833	0.54632
8.075	0.54632
10.767	0.54632
13.458	0.54632
16.15	0.54632
18.842	0.54632
21.533	0.54632
24.225	0.54632
26.917	0.54632
29.608	0.54632
32.3	0.54632
34.991	0.54632
37.683	0.54632
40.375	0.54632
43.066	0.54632
45.758	0.54632
48.45	0.54632
51.141	0.54632
53.833	0.54632
56.525	0.54632
59.216	0.54632
61.908	0.54632
64.6	0.73116
67.291	0.90844
69.983	1.0788
72.675	1.2427
75.366	1.4006
78.058	1.553
80.75	1.7003
83.441	1.8427
86.133	1.9805
88.824	2.1142
91.516	2.2438
94.208	2.3697
96.899	2.4921
99.591	2.6111
102.28	2.7269
104.97	2.8397
107.67	2.9496
110.36	3.0569
113.05	3.1615
115.74	3.2637
118.43	3.3636
121.12	3.4612
123.82	3.5566
126.51	3.65
129.2	3.7415
131.89	3.831
134.58	3.9187
137.27	4.0047
139.97	4.0891
142.66	4.1718
145.35	4.253
148.04	4.3327
150.73	4.4109
153.42	4.4878
156.12	4.5633
158.81	4.6376
161.5	4.7106
164.19	4.7823
166.88	4.853
169.57	4.9224
172.27	4.9908
174.96	5.0582
177.65	5.1245
180.34	5.1898
183.03	5.2541
185.72	5.3175
188.42	5.38
191.11	5.4416
193.8	5.5024
196.49	5.5623
199.18	5.6214
201.87	5.6797
204.57	5.7372
207.26	5.794
209.95	5.85
212.64	5.9053
215.33	5.9599
218.02	6.0139
220.72	6.0672
223.41	6.1198
226.1	6.1718
228.79	6.2232
231.48	6.274
234.17	6.3242
236.87	6.3739
239.56	6.4229
242.25	6.4715
244.94	6.5195
247.63	6.5669
250.32	6.6139
253.02	6.6603
255.71	6.7063
258.4	6.7518
261.09	6.7968
263.78	6.8413
266.47	6.8854
269.17	6.929
271.86	6.9723
274.55	7.015
277.24	7.0574
279.93	7.0994
282.62	7.1409
285.31	7.1821
288.01	7.2229
290.7	7.2633
293.39	7.3033
296.08	7.343
298.77	7.3823
301.46	7.4212
304.16	7.4598
306.85	7.4981
309.54	7.536
312.23	7.5736
314.92	7.6109
317.61	7.6479
320.31	7.6845
323	7.7209
325.69	7.7569
328.38	7.7926
331.07	7.8281
333.76	7.8633
336.46	7.8981
339.15	7.9327
341.84	7.9671
344.53	8.0011
347.22	8.0349
349.91	8.0685
352.61	8.1018
355.3	8.1348
357.99	8.1676
360.68	8.2001
363.37	8.2324
366.06	8.2644
368.76	8.2962
371.45	8.3278
374.14	8.3592
376.83	8.3903
379.52	8.4212
382.21	8.4519
384.91	8.4824
387.6	8.5127
390.29	8.5427
392.98	8.5726
395.67	8.6022
398.36	8.6317
401.06	8.6609
403.75	8.69
406.44	8.7188
409.13	8.7475
411.82	8.776
414.51	8.8043
417.21	8.8324
419.9	8.8603
422.59	8.888
425.28	8.9156
427.97	8.943
430.66	8.9702
433.36	8.9973
436.05	9.0242
438.74	9.0509
441.43	9.0775
444.12	9.1039
446.81	9.1301
449.51	9.1562
452.2	9.1821
454.89	9.2079
457.58	9.2335
460.27	9.259
462.96	9.2843
465.66	9.3095
468.35	9.3345
471.04	9.3594
473.73	9.3842
476.42	9.4088
479.11	9.4332
481.81	9.4576
484.5	9.4818
487.19	9.5058
489.88	9.5298
492.57	9.5536
495.26	9.5772
497.96	9.6008
500.65	9.6242
503.34	9.6475
506.03	9.6706
508.72	9.6937
511.41	9.7166
514.11	9.7394
516.8	9.7621
519.49	9.7846
522.18	9.8071
524.87	9.8294
527.56	9.8516
530.26	9.8737
532.95	9.8957
535.64	9.9176
538.33	9.9393
541.02	9.961
543.71	9.9826
546.41	10.004
549.1	10.025
551.79	10.047
554.48	10.068
557.17	10.089
559.86	10.11
562.55	10.131
565.25	10.151
567.94	10.172
570.63	10.192
573.32	10.213
576.01	10.233
578.7	10.253
581.4	10.274
584.09	10.294
586.78	10.314
589.47	10.333
592.16	10.353
594.85	10.373
597.55	10.393
600.24	10.412
602.93	10.432
605.62	10.451
608.31	10.47
611	10.489
613.7	10.508
616.39	10.527
619.08	10.546
621.77	10.565
624.46	10.584
627.15	10.603
629.85	10.621
632.54	10.64
635.23	10.658
637.92	10.677
640.61	10.695
643.3	10.713
646	10.731
648.69	10.749
651.38	10.767
654.07	10.785
656.76	10.803
659.45	10.821
662.15	10.838
664.84	10.856
667.53	10.874
670.22	10.891
672.91	10.908
675.6	10.926
678.3	10.943
680.99	10.96
683.68	10.977
686.37	10.994
689.06	11.011
691.75	11.028
694.45	11.045
697.14	11.062
699.83	11.079
702.52	11.095
705.21	11.112
707.9	11.129
710.6	11.145
713.29	11.162
715.98	11.178
718.67	11.194
721.36	11.21
724.05	11.227
726.75	11.243
729.44	11.259
732.13	11.275
734.82	11.291
737.51	11.307
740.2	11.322
742.9	11.338
745.59	11.354
748.28	11.369
750.97	11.385
753.66	11.401
756.35	11.416
759.05	11.432
761.74	11.447
764.43	11.462
767.12	11.477
769.81	11.493
772.5	11.508
775.2	11.523
777.89	11.538
780.58	11.553
783.27	11.568
785.96	11.583
788.65	11.598
791.35	11.613
794.04	11.627
796.73	11.642
799.42	11.657
802.11	11.671
804.8	11.686
807.5	11.7
810.19	11.715
812.88	11.729
815.57	11.743
818.26	11.758
820.95	11.772
823.65	11.786
826.34	11.8
829.03	11.815
831.72	11.829
834.41	11.843
837.1	11.857
839.79	11.871
842.49	11.884
845.18	11.898
847.87	11.912
850.56	11.926
853.25	11.94
855.94	11.953
858.64	11.967
861.33	11.981
864.02	11.994
866.71	12.008
869.4	12.021
872.09	12.034
874.79	12.048
877.48	12.061
880.17	12.075
882.86	12.088
885.55	12.101
888.24	12.114
890.94	12.127
893.63	12.14
896.32	12.153
899.01	12.167
901.7	12.179
904.39	12.192
907.09	12.205
909.78	12.218
912.47	12.231
915.16	12.244
917.85	12.257
920.54	12.269
923.24	12.282
925.93	12.295
928.62	12.307
931.31	12.32
934	12.332
936.69	12.345
939.39	12.357
942.08	12.37
944.77	12.382
947.46	12.394
950.15	12.407
952.84	12.419
955.54	12.431
958.23	12.444
960.92	12.456
963.61	12.468
966.3	12.48
968.99	12.492
971.69	12.504
974.38	12.516
977.07	12.528
979.76	12.54
982.45	12.552
985.14	12.564
987.84	12.576
990.53	12.588
993.22	12.599
995.91	12.611
998.6	12.623
1001.3	12.634
1004	12.646
1006.7	12.658
1009.4	12.669
1012.1	12.681
1014.8	12.692
1017.4	12.704
1020.1	12.715
1022.8	12.727
1025.5	12.738
1028.2	12.75
1030.9	12.761
1033.6	12.772
1036.3	12.784
1039	12.795
1041.7	12.806
1044.4	12.817
1047.1	12.829
1049.7	12.84
1052.4	12.851
1055.1	12.862
1057.8	12.873
1060.5	12.884
1063.2	12.895
1065.9	12.906
1068.6	12.917
1071.3	12.928
1074	12.939
1076.7	12.95
1079.4	12.96
1082	12.971
1084.7	12.982
1087.4	12.993
1090.1	13.004
1092.8	13.014
1095.5	13.025
1098.2	13.036
1100.9	13.046
1103.6	13.057
1106.3	13.067
1109	13.078
1111.7	13.089
1114.3	13.099
1117	13.11
1119.7	13.12
1122.4	13.13
1125.1	13.141
1127.8	13.151
1130.5	13.162
1133.2	13.172
1135.9	13.182
1138.6	13.192
1141.3	13.203
1144	13.213
1146.6	13.223
1149.3	13.233
1152	13.243
1154.7	13.254
1157.4	13.264
1160.1	13.274
1162.8	13.284
1165.5	13.294
1168.2	13.304
1170.9	13.314
1173.6	13.324
1176.3	13.334
1178.9	13.344
1181.6	13.354
1184.3	13.364
1187	13.373
1189.7	13.383
1192.4	13.393
1195.1	13.403
1197.8	13.413
1200.5	13.422
1203.2	13.432
1205.9	13.442
1208.6	13.452
1211.2	13.461
1213.9	13.471
1216.6	13.48
1219.3	13.49
1222	13.5
1224.7	13.509
1227.4	13.519
1230.1	13.528
1232.8	13.538
1235.5	13.547
1238.2	13.557
1240.9	13.566
1243.5	13.575
1246.2	13.585
1248.9	13.594
1251.6	13.604
1254.3	13.613
1257	13.622
1259.7	13.632
1262.4	13.641
1265.1	13.65
1267.8	13.659
1270.5	13.668
1273.2	13.678
1275.8	13.687
1278.5	13.696
1281.2	13.705
1283.9	13.714
1286.6	13.723
1289.3	13.732
1292	13.741
1294.7	13.75
1297.4	13.76
1300.1	13.769
1302.8	13.777
1305.5	13.786
1308.1	13.795
1310.8	13.804
1313.5	13.813
1316.2	13.822
1318.9	13.831
1321.6	13.84
1324.3	13.849
1327	13.858
1329.7	13.866
1332.4	13.875
1335.1	13.884
1337.8	13.893
1340.4	13.901
1343.1	13.91
1345.8	13.919
1348.5	13.927
1351.2	13.936
1353.9	13.945
1356.6	13.953
1359.3	13.962
1362	13.971
1364.7	13.979
1367.4	13.988
1370.1	13.996
1372.7	14.005
1375.4	14.013
1378.1	14.022
1380.8	14.03
1383.5	14.039
1386.2	14.047
1388.9	14.056
1391.6	14.064
1394.3	14.072
1397	14.081
1399.7	14.089
1402.3	14.097
1405	14.106
1407.7	14.114
1410.4	14.122
1413.1	14.131
1415.8	14.139
1418.5	14.147
1421.2	14.155
1423.9	14.164
1426.6	14.172
1429.3	14.18
1432	14.188
1434.6	14.196
1437.3	14.204
1440	14.213
1442.7	14.221
1445.4	14.229
1448.1	14.237
1450.8	14.245
1453.5	14.253
1456.2	14.261
1458.9	14.269
1461.6	14.277
1464.3	14.285
1466.9	14.293
1469.6	14.301
1472.3	14.309
1475	14.317
1477.7	14.325
1480.4	14.333
1483.1	14.341
1485.8	14.348
1488.5	14.356
1491.2	14.364
1493.9	14.372
1496.6	14.38
1499.2	14.388
1501.9	14.388
1504.6	14.388
1507.3	14.388
1510	14.388
1512.7	14.388
1515.4	14.388
1518.1	14.388
1520.8	14.388
1523.5	14.388
1526.2	14.388
1528.9	14.388
1531.5	14.388
1534.2	14.388
1536.9	14.388
1539.6	14.388
1542.3	14.388
1545	14.388
1547.7	14.388
1550.4	14.388
1553.1	14.388
1555.8	14.388
1558.5	14.388
1561.2	14.388
1563.8	14.388
1566.5	14.388
1569.2	14.388
1571.9	14.388
1574.6	14.388
1577.3	14.388
1580	14.388
1582.7	14.388
1585.4	14.388
1588.1	14.388
1590.8	14.388
1593.5	14.388
1596.1	14.388
1598.8	14.388
1601.5	14.388
1604.2	14.388
1606.9	14.388
1609.6	14.388
1612.3	14.388
1615	14.388
1617.7	14.388
1620.4	14.388
1623.1	14.388
1625.8	14.388
1628.4	14.388
1631.1	14.388
1633.8	14.388
1636.5	14.388
1639.2	14.388
1641.9	14.388
1644.6	14.388
1647.3	14.388
1650	14.388
1652.7	14.388
1655.4	14.388
1658.1	14.388
1660.7	14.388
1663.4	14.388
1666.1	14.388
1668.8	14.388
1671.5	14.388
1674.2	14.388
1676.9	14.388
1679.6	14.388
1682.3	14.388
1685	14.388
1687.7	14.388
1690.4	14.388
1693	14.388
1695.7	14.388
1698.4	14.388
1701.1	14.388
1703.8	14.388
1706.5	14.388
1709.2	14.388
1711.9	14.388
1714.6	14.388
1717.3	14.388
1720	14.388
1722.7	14.388
1725.3	14.388
1728	14.388
1730.7	14.388
1733.4	14.388
1736.1	14.388
1738.8	14.388
1741.5	14.388
1744.2	14.388
1746.9	14.388
1749.6	14.388
1752.3	14.388
1755	14.388
1757.6	14.388
1760.3	14.388
1763	14.388
1765.7	14.388
1768.4	14.388
1771.1	14.388
1773.8	14.388
1776.5	14.388
1779.2	14.388
1781.9	14.388
1784.6	14.388
1787.3	14.388
1789.9	14.388
1792.6	14.388
1795.3	14.388
1798	14.388
1800.7	14.388
1803.4	14.388
1806.1	14.388
1808.8	14.388
1811.5	14.388
1814.2	14.388
1816.9	14.388
1819.6	14.388
1822.2	14.388
1824.9	14.388
1827.6	14.388
1830.3	14.388
1833	14.388
1835.7	14.388
1838.4	14.388
1841.1	14.388
1843.8	14.388
1846.5	14.388
1849.2	14.388
1851.9	14.388
1854.5	14.388
1857.2	14.388
1859.9	14.388
1862.6	14.388
1865.3	14.388
1868	14.388
1870.7	14.388
1873.4	14.388
1876.1	14.388
1878.8	14.388
1881.5	14.388
1884.2	14.388
1886.8	14.388
1889.5	14.388
1892.2	14.388
1894.9	14.388
1897.6	14.388
1900.3	14.388
1903	14.388
1905.7	14.388
1908.4	14.388
1911.1	14.388
1913.8	14.388
1916.5	14.388
1919.1	14.388
1921.8	14.388
1924.5	14.388
1927.2	14.388
1929.9	14.388
1932.6	14.388
1935.3	14.388
1938	14.388
1940.7	14.388
1943.4	14.388
1946.1	14.388
1948.8	14.388
1951.4	14.388
1954.1	14.388
1956.8	14.388
1959.5	14.388
1962.2	14.388
1964.9	14.388
1967.6	14.388
1970.3	14.388
1973	14.388
1975.7	14.388
1978.4	14.388
1981.1	14.388
1983.7	14.388
1986.4	14.388
1989.1	14.388
1991.8	14.388
1994.5	14.388
1997.2	14.388
1999.9	14.388
2002.6	14.388
2005.3	14.388
2008	14.388
2010.7	14.388
2013.4	14.388
2016	14.388
2018.7	14.388
2021.4	14.388
2024.1	14.388
2026.8	14.388
2029.5	14.388
2032.2	14.388
2034.9	14.388
2037.6	14.388
2040.3	14.388
2043	14.388
2045.7	14.388
2048.3	14.388
2051	14.388
2053.7	14.388
2056.4	14.388
2059.1	14.388
2061.8	14.388
2064.5	14.388
2067.2	14.388
2069.9	14.388
2072.6	14.388
2075.3	14.388
2078	14.388
2080.6	14.388
2083.3	14.388
2086	14.388
2088.7	14.388
2091.4	14.388
2094.1	14.388
2096.8	14.388
2099.5	14.388
2102.2	14.388
2104.9	14.388
2107.6	14.388
2110.3	14.388
2112.9	14.388
2115.6	14.388
2118.3	14.388
2121	14.388
2123.7	14.388
2126.4	14.388
2129.1	14.388
2131.8	14.388
2134.5	14.388
2137.2	14.388
2139.9	14.388
2142.6	14.388
2145.2	14.388
2147.9	14.388
2150.6	14.388
2153.3	14.388
2156	14.388
2158.7	14.388
2161.4	14.388
2164.1	14.388
2166.8	14.388
2169.5	14.388
2172.2	14.388
2174.9	14.388
2177.5	14.388
2180.2	14.388
2182.9	14.388
2185.6	14.388
2188.3	14.388
2191	14.388
2193.7	14.388
2196.4	14.388
2199.1	14.388
2201.8	14.388
2204.5	14.388
2207.2	14.388
2209.8	14.388
2212.5	14.388
2215.2	14.388
2217.9	14.388
2220.6	14.388
2223.3	14.388
2226	14.388
2228.7	14.388
2231.4	14.388
2234.1	14.388
2236.8	14.388
2239.5	14.388
2242.1	14.388
2244.8	14.388
2247.5	14.388
2250.2	14.388
2252.9	14.388
2255.6	14.388
2258.3	14.388
2261	14.388
2263.7	14.388
2266.4	14.388
2269.1	14.388
2271.8	14.388
2274.4	14.388
2277.1	14.388
2279.8	14.388
2282.5	14.388
2285.2	14.388
2287.9	14.388
2290.6	14.388
2293.3	14.388
2296	14.388
2298.7	14.388
2301.4	14.388
2304.1	14.388
2306.7	14.388
2309.4	14.388
2312.1	14.388
2314.8	14.388
2317.5	14.388
2320.2	14.388
2322.9	14.388
2325.6	14.388
2328.3	14.388
2331	14.388
2333.7	14.388
2336.4	14.388
2339	14.388
2341.7	14.388
2344.4	14.388
2347.1	14.388
2349.8	14.388
2352.5	14.388
2355.2	14.388
2357.9	14.388
2360.6	14.388
2363.3	14.388
2366	14.388
2368.7	14.388
2371.3	14.388
2374	14.388
2376.7	14.388
2379.4	14.388
2382.1	14.388
2384.8	14.388
2387.5	14.388
2390.2	14.388
2392.9	14.388
2395.6	14.388
2398.3	14.388
2401	14.388
2403.6	14.388
2406.3	14.388
2409	14.388
2411.7	14.388
2414.4	14.388
2417.1	14.388
2419.8	14.388
2422.5	14.388
2425.2	14.388
2427.9	14.388
2430.6	14.388
2433.3	14.388
2435.9	14.388
2438.6	14.388
2441.3	14.388
2444	14.388
2446.7	14.388
2449.4	14.388
2452.1	14.388
2454.8	14.388
2457.5	14.388
2460.2	14.388
2462.9	14.388
2465.6	14.388
2468.2	14.388
2470.9	14.388
2473.6	14.388
2476.3	14.388
2479	14.388
2481.7	14.388
2484.4	14.388
2487.1	14.388
2489.8	14.388
2492.5	14.388
2495.2	14.388
2497.9	14.388
2500.5	14.388
2503.2	14.388
2505.9	14.388
2508.6	14.388
2511.3	14.388
2514	14.388
2516.7	14.388
2519.4	14.388
2522.1	14.388
2524.8	14.388
2527.5	14.388
2530.2	14.388
2532.8	14.388
2535.5	14.388
2538.2	14.388
2540.9	14.388
2543.6	14.388
2546.3	14.388
2549	14.388
2551.7	14.388
2554.4	14.388
2557.1	14.388
2559.8	14.388
2562.5	14.388
2565.1	14.388
2567.8	14.388
2570.5	14.388
2573.2	14.388
2575.9	14.388
2578.6	14.388
2581.3	14.388
2584	14.388
2586.7	14.388
2589.4	14.388
2592.1	14.388
2594.8	14.388
2597.4	14.388
2600.1	14.388
2602.8	14.388
2605.5	14.388
2608.2	14.388
2610.9	14.388
2613.6	14.388
2616.3	14.388
2619	14.388
2621.7	14.388
2624.4	14.388
2627.1	14.388
2629.7	14.388
2632.4	14.388
2635.1	14.388
2637.8	14.388
2640.5	14.388
2643.2	14.388
2645.9	14.388
2648.6	14.388
2651.3	14.388
2654	14.388
2656.7	14.388
2659.4	14.388
2662	14.388
2664.7	14.388
2667.4	14.388
2670.1	14.388
2672.8	14.388
2675.5	14.388
2678.2	14.388
2680.9	14.388
2683.6	14.388
2686.3	14.388
2689	14.388
2691.7	14.388
2694.3	14.388
2697	14.388
2699.7	14.388
2702.4	14.388
2705.1	14.388
2707.8	14.388
2710.5	14.388
2713.2	14.388
2715.9	14.388
2718.6	14.388
2721.3	14.388
2724	14.388
2726.6	14.388
2729.3	14.388
2732	14.388
2734.7	14.388
2737.4	14.388
2740.1	14.388
2742.8	14.388
2745.5	14.388
2748.2	14.388
2750.9	14.388
2753.6	14.388
2756.2	14.388
2758.9	14.388
2761.6	14.388
2764.3	14.388
2767	14.388
2769.7	14.388
2772.4	14.388
2775.1	14.388
2777.8	14.388
2780.5	14.388
2783.2	14.388
2785.9	14.388
2788.5	14.388
2791.2	14.388
2793.9	14.388
2796.6	14.388
2799.3	14.388
2802	14.388
2804.7	14.388
2807.4	14.388
2810.1	14.388
2812.8	14.388
2815.5	14.388
2818.2	14.388
2820.8	14.388
2823.5	14.388
2826.2	14.388
2828.9	14.388
2831.6	14.388
2834.3	14.388
2837	14.388
2839.7	14.388
2842.4	14.388
2845.1	14.388
2847.8	14.388
2850.5	14.388
2853.1	14.388
2855.8	14.388
2858.5	14.388
2861.2	14.388
2863.9	14.388
2866.6	14.388
2869.3	14.388
2872	14.388
2874.7	14.388
2877.4	14.388
2880.1	14.388
2882.8	14.388
2885.4	14.388
2888.1	14.388
2890.8	14.388
2893.5	14.388
2896.2	14.388
2898.9	14.388
2901.6	14.388
