# Data file generated by gp_save.m
# 
0.018743	2.8547	12.665	12.197	12.559
0.018836	2.8335	12.642	12.246	12.516
0.018929	2.8123	12.619	12.294	12.473
0.019023	2.791	12.596	12.341	12.43
0.019117	2.7698	12.573	12.386	12.387
0.019212	2.7486	12.55	12.431	12.344
0.019307	2.7273	12.526	12.474	12.301
0.019403	2.7061	12.503	12.515	12.258
0.019499	2.6849	12.48	12.555	12.215
0.019596	2.6636	12.457	12.594	12.172
0.019693	2.6424	12.433	12.631	12.13
0.019791	2.6212	12.41	12.666	12.087
0.019889	2.6	12.387	12.7	12.044
0.019988	2.5788	12.363	12.732	12.001
0.020087	2.5575	12.34	12.762	11.958
0.020186	2.5363	12.316	12.791	11.915
0.020286	2.5151	12.293	12.818	11.872
0.020387	2.4939	12.269	12.843	11.829
0.020488	2.4727	12.246	12.866	11.786
0.02059	2.4515	12.222	12.887	11.743
0.020692	2.4302	12.199	12.907	11.7
0.020794	2.409	12.175	12.924	11.657
0.020897	2.3878	12.152	12.94	11.614
0.021001	2.3666	12.128	12.953	11.571
0.021105	2.3454	12.105	12.964	11.528
0.02121	2.3242	12.081	12.974	11.485
0.021315	2.303	12.057	12.981	11.442
0.021421	2.2818	12.034	12.986	11.399
0.021527	2.2606	12.01	12.989	11.356
0.021634	2.2394	11.986	12.99	11.313
0.021741	2.2182	11.963	12.989	11.27
0.021849	2.197	11.939	12.985	11.227
0.021957	2.1758	11.915	12.98	11.184
0.022066	2.1546	11.891	12.972	11.141
0.022175	2.1334	11.867	12.961	11.098
0.022285	2.1122	11.843	12.949	11.055
0.022396	2.091	11.819	12.934	11.012
0.022507	2.0698	11.796	12.916	10.969
0.022619	2.0486	11.772	12.897	10.926
0.022731	2.0274	11.748	12.875	10.884
0.022843	2.0062	11.724	12.85	10.841
0.022957	1.985	11.7	12.823	10.798
0.023071	1.9639	11.675	12.793	10.755
0.023185	1.9427	11.651	12.761	10.712
0.0233	1.9215	11.627	12.727	10.669
0.023416	1.9003	11.603	12.69	10.626
0.023532	1.8791	11.579	12.65	10.583
0.023648	1.858	11.555	12.607	10.54
0.023766	1.8368	11.531	12.562	10.497
0.023883	1.8156	11.506	12.514	10.454
0.024002	1.7944	11.482	12.464	10.411
0.024121	1.7733	11.458	12.411	10.368
0.02424	1.7521	11.433	12.354	10.325
0.024361	1.7309	11.409	12.296	10.282
0.024481	1.7097	11.384	12.234	10.239
0.024603	1.6886	11.36	12.169	10.196
0.024725	1.6674	11.335	12.102	10.153
0.024848	1.6462	11.311	12.031	10.11
0.024971	1.6251	11.286	11.958	10.067
0.025095	1.6039	11.262	11.881	10.024
0.025219	1.5828	11.237	11.802	9.9812
0.025344	1.5616	11.213	11.719	9.9383
0.02547	1.5404	11.188	11.633	9.8953
0.025596	1.5193	11.163	11.545	9.8524
0.025723	1.4981	11.138	11.453	9.8094
0.025851	1.477	11.114	11.358	9.7664
0.025979	1.4558	11.089	11.259	9.7235
0.026108	1.4347	11.064	11.158	9.6805
0.026237	1.4135	11.039	11.053	9.6375
