# Data file generated by gp_save.m
# 
-1.5	-1.5	0	-0.39058	-0.92057	-0
-1.5	-1.2273	0	-0.51022	-0.86004	-0
-1.5	-0.95455	0	-0.46645	-0.88455	-0
-1.5	-0.68182	0	-0.60599	-0.79547	-0
-1.5	-0.40909	0	-0.88102	-0.47308	-0
-1.5	-0.13636	0	-0.82912	-0.55907	-0
-1.5	0.13636	0	-0.99344	-0.11433	-0
-1.5	0.40909	0	-0.85072	-0.52561	-0
-1.5	0.68182	0	-0.99964	0.026934	-0
-1.5	0.95455	0	-0.97399	0.22659	-0
-1.5	1.2273	0	-0.9684	0.2494	-0
-1.5	1.5	0	-0.88671	0.46233	-0
-1.2273	-1.5	0	-0.29948	-0.9541	-0
-1.2273	-1.2273	0	-0.27515	-0.9614	-0
-1.2273	-0.95455	0	-0.52267	-0.85253	-0
-1.2273	-0.68182	0	0.78173	0.62361	-0
-1.2273	-0.40909	0	0.79354	-0.60852	-0
-1.2273	-0.13636	0	0.92895	-0.3702	-0
-1.2273	0.13636	0	0.84887	-0.5286	-0
-1.2273	0.40909	0	0.46366	-0.88601	-0
-1.2273	0.68182	0	0.34922	-0.93704	-0
-1.2273	0.95455	0	-0.97818	0.20778	-0
-1.2273	1.2273	0	-0.911	0.41241	-0
-1.2273	1.5	0	-0.84931	0.52789	-0
-0.95455	-1.5	0	-0.14819	-0.98896	-0
-0.95455	-1.2273	0	-0.35911	-0.93329	-0
-0.95455	-0.95455	0	0.098333	-0.99515	-0
-0.95455	-0.68182	0	-0.79762	-0.60316	-0
-0.95455	-0.40909	0	-0.1177	-0.99305	-0
-0.95455	-0.13636	0	-0.91042	0.41369	-0
-0.95455	0.13636	0	0.95824	-0.28595	-0
-0.95455	0.40909	0	0.44926	-0.8934	-0
-0.95455	0.68182	0	0.5282	-0.84912	-0
-0.95455	0.95455	0	0.31565	-0.94888	-0
-0.95455	1.2273	0	-0.9174	0.39796	-0
-0.95455	1.5	0	-0.78685	0.61715	-0
-0.68182	-1.5	0	-0.097156	-0.99527	-0
-0.68182	-1.2273	0	-0.38035	-0.92484	-0
-0.68182	-0.95455	0	0.20932	-0.97785	-0
-0.68182	-0.68182	0	-0.37764	-0.92595	-0
-0.68182	-0.40909	0	0.25331	-0.96738	-0
-0.68182	-0.13636	0	0.040205	-0.99919	-0
-0.68182	0.13636	0	0.030852	-0.99952	-0
-0.68182	0.40909	0	-0.11881	-0.99292	-0
-0.68182	0.68182	0	0.14157	-0.98993	-0
-0.68182	0.95455	0	-0.026709	-0.99964	-0
-0.68182	1.2273	0	0.19371	-0.98106	-0
-0.68182	1.5	0	-0.69327	0.72068	-0
-0.40909	-1.5	0	0.24264	-0.97012	-0
-0.40909	-1.2273	0	0.026626	-0.99965	-0
-0.40909	-0.95455	0	0.0074276	-0.99997	-0
-0.40909	-0.68182	0	0.2406	-0.97062	-0
-0.40909	-0.40909	0	0.004568	-0.99999	-0
-0.40909	-0.13636	0	0.016273	-0.99987	-0
-0.40909	0.13636	0	0.014071	-0.9999	-0
-0.40909	0.40909	0	0.033104	-0.99945	-0
-0.40909	0.68182	0	-0.11541	-0.99332	-0
-0.40909	0.95455	0	-0.015658	-0.99988	-0
-0.40909	1.2273	0	-0.04961	-0.99877	-0
-0.40909	1.5	0	-0.45552	0.89023	-0
-0.13636	-1.5	0	-0.41123	-0.91153	-0
-0.13636	-1.2273	0	0.25301	-0.96746	-0
-0.13636	-0.95455	0	-0.091505	-0.9958	-0
-0.13636	-0.68182	0	0.057898	-0.99832	-0
-0.13636	-0.40909	0	0.01058	-0.99994	-0
-0.13636	-0.13636	0	0.016431	-0.99987	-0
-0.13636	0.13636	0	0.016456	-0.99986	-0
-0.13636	0.40909	0	0.011062	-0.99994	-0
-0.13636	0.68182	0	-0.020893	-0.99978	-0
-0.13636	0.95455	0	0.17578	-0.98443	-0
-0.13636	1.2273	0	-0.068002	-0.99769	-0
-0.13636	1.5	0	-0.53742	0.84331	-0
0.13636	-1.5	0	0.41123	-0.91153	-0
0.13636	-1.2273	0	-0.25301	-0.96746	-0
0.13636	-0.95455	0	0.091505	-0.9958	-0
0.13636	-0.68182	0	-0.057898	-0.99832	-0
0.13636	-0.40909	0	-0.01058	-0.99994	-0
0.13636	-0.13636	0	-0.016431	-0.99987	-0
0.13636	0.13636	0	-0.016456	-0.99986	-0
0.13636	0.40909	0	-0.011062	-0.99994	-0
0.13636	0.68182	0	0.020893	-0.99978	-0
0.13636	0.95455	0	-0.17578	-0.98443	-0
0.13636	1.2273	0	0.068002	-0.99769	-0
0.13636	1.5	0	0.53742	0.84331	-0
0.40909	-1.5	0	-0.24264	-0.97012	-0
0.40909	-1.2273	0	-0.026626	-0.99965	-0
0.40909	-0.95455	0	-0.0074276	-0.99997	-0
0.40909	-0.68182	0	-0.2406	-0.97062	-0
0.40909	-0.40909	0	-0.004568	-0.99999	-0
0.40909	-0.13636	0	-0.016273	-0.99987	-0
0.40909	0.13636	0	-0.014071	-0.9999	-0
0.40909	0.40909	0	-0.033104	-0.99945	-0
0.40909	0.68182	0	0.11541	-0.99332	-0
0.40909	0.95455	0	0.015658	-0.99988	-0
0.40909	1.2273	0	0.04961	-0.99877	-0
0.40909	1.5	0	0.45552	0.89023	-0
0.68182	-1.5	0	0.097156	-0.99527	-0
0.68182	-1.2273	0	0.38035	-0.92484	-0
0.68182	-0.95455	0	-0.20932	-0.97785	-0
0.68182	-0.68182	0	0.37764	-0.92595	-0
0.68182	-0.40909	0	-0.25331	-0.96738	-0
0.68182	-0.13636	0	-0.040205	-0.99919	-0
0.68182	0.13636	0	-0.030852	-0.99952	-0
0.68182	0.40909	0	0.11881	-0.99292	-0
0.68182	0.68182	0	-0.14157	-0.98993	-0
0.68182	0.95455	0	0.026709	-0.99964	-0
0.68182	1.2273	0	-0.19371	-0.98106	-0
0.68182	1.5	0	0.69327	0.72068	-0
0.95455	-1.5	0	0.14819	-0.98896	-0
0.95455	-1.2273	0	0.35911	-0.93329	-0
0.95455	-0.95455	0	-0.098333	-0.99515	-0
0.95455	-0.68182	0	0.79762	-0.60316	-0
0.95455	-0.40909	0	0.1177	-0.99305	-0
0.95455	-0.13636	0	0.91042	0.41369	-0
0.95455	0.13636	0	-0.95824	-0.28595	-0
0.95455	0.40909	0	-0.44926	-0.8934	-0
0.95455	0.68182	0	-0.5282	-0.84912	-0
0.95455	0.95455	0	-0.31565	-0.94888	-0
0.95455	1.2273	0	0.9174	0.39796	-0
0.95455	1.5	0	0.78685	0.61715	-0
1.2273	-1.5	0	0.29948	-0.9541	-0
