# Loudspeaker file generated by gp_save_loudspeakers.m
# x0 y0 phi ls_activity
1.5	0	3.1416	0.018408
1.4999	0.018407	-3.1293	0.018408
1.4995	0.036812	-3.117	0.018408
1.499	0.055211	-3.1048	0.018408
1.4982	0.073602	-3.0925	0.018408
1.4972	0.091981	-3.0802	0.018408
1.4959	0.11035	-3.068	0.018408
1.4945	0.1287	-3.0557	0.018408
1.4928	0.14703	-3.0434	0.018408
1.4909	0.16533	-3.0311	0.018408
1.4887	0.18362	-3.0189	0.018408
1.4864	0.20187	-3.0066	0.018408
1.4838	0.2201	-2.9943	0.018408
1.481	0.23829	-2.9821	0.018408
1.4779	0.25644	-2.9698	0.018408
1.4747	0.27456	-2.9575	0.018408
1.4712	0.29264	-2.9452	0.018408
1.4675	0.31067	-2.933	0.018408
1.4636	0.32865	-2.9207	0.018408
1.4594	0.34659	-2.9084	0.018408
1.455	0.36447	-2.8962	0.018408
1.4505	0.3823	-2.8839	0.018408
1.4457	0.40007	-2.8716	0.018408
1.4406	0.41778	-2.8593	0.018408
1.4354	0.43543	-2.8471	0.018408
1.43	0.45301	-2.8348	0.018408
1.4243	0.47052	-2.8225	0.018408
1.4184	0.48797	-2.8103	0.018408
1.4123	0.50533	-2.798	0.018408
1.406	0.52263	-2.7857	0.018408
1.3995	0.53984	-2.7734	0.018408
1.3928	0.55698	-2.7612	0.018408
1.3858	0.57403	-2.7489	0.018408
1.3787	0.59099	-2.7366	0.018408
1.3713	0.60786	-2.7243	0.018408
1.3638	0.62464	-2.7121	0.018408
1.356	0.64133	-2.6998	0.018408
1.348	0.65792	-2.6875	0.018408
1.3398	0.67442	-2.6753	0.018408
1.3315	0.69081	-2.663	0.018408
1.3229	0.7071	-2.6507	0.018408
1.3141	0.72328	-2.6384	0.018408
1.3051	0.73935	-2.6262	0.018408
1.296	0.75531	-2.6139	0.018408
1.2866	0.77115	-2.6016	0.018408
1.277	0.78688	-2.5894	0.018408
1.2673	0.8025	-2.5771	0.018408
1.2573	0.81799	-2.5648	0.018408
