# subject, condition, condition-id, source marked, avr x/m, avr y/m, avr z/m, avr yaw/rad, avr pitch/rad, avr roll/rad, std x/m, std y/m, std z/m, std yaw/rad, std pitch/rad, std roll/rad
8,0,10,1,-0.0021513789892196656,-0.012817311286926269,-0.00871196985244751,-0.009524818900336691,-0.01774708184380726,-0.16489159837762474,1.572779580061488e-05,2.5703431708358336e-05,8.276258927548173e-06,0.00012817945906181227,7.186188002548136e-05,0.0002264239143388526
8,1,19,1,0.006360545754432678,-0.10136603116989136,-0.012370753288269042,0.013769715565038556,-0.13097526431314283,-0.8544095303680412,1.0602820700030385e-05,4.239882925862829e-05,5.294610509319462e-06,0.00020536298284997215,0.00012127731056981376,0.0002456337201975635
8,2,13,1,0.0033462941646575928,-0.03628864288330078,-0.008818387985229492,-0.012715366242968618,-0.03290252409023247,-0.39332816848007834,7.854792719850734e-05,4.0529240534788794e-05,3.0703185079821187e-05,7.452086789090583e-05,0.0007673202286873485,0.0005904601057993076
8,3,18,1,0.009660762548446656,-0.08267143964767457,-0.012224531173706055,0.005811982450753172,-0.10613564215321336,-0.7216856055137365,0.00028576312729851057,0.0001731317130492713,0.000659101208122167,0.0028712791347328148,0.011462499247520066,0.0017373339444242005
8,4,12,1,0.00235060453414917,-0.028227859735488893,-0.01034165620803833,-0.012620253428663413,-0.024284517234204224,-0.29854821868608744,6.687521614699682e-06,1.185945065953971e-05,6.0066460631436595e-06,6.348867210698359e-05,9.597242986266593e-05,3.453771903462058e-05
8,5,3,1,-0.03435177356004715,0.06526025235652924,-0.0069937467575073246,-0.016890016837060234,-0.037349363380013066,0.5590623020647156,0.00011048386321194579,0.00013992628584774604,0.00012248238845050682,0.0010830364470177816,0.0035124499383787852,0.0016955349108654654
8,6,6,1,-0.018597573041915894,0.039369812607765196,-0.009834086894989014,-0.013108597125836957,-0.044727818045606535,0.31491473289399874,1.1529131550436662e-05,2.041676955187349e-05,1.2890162823239743e-05,0.00011959576270934208,0.00019758315494607253,0.0001850109761415457
8,7,19,1,0.002850821614265442,-0.09894375801086426,-0.014533531665802003,-0.001072146919167493,-0.11611336312487364,-0.7752724404001922,0.00020385326257191754,1.6004652930064228e-05,0.00032499806483075324,0.0001642695822594013,0.0052006691136904214,0.0012425990745519588
8,8,12,1,-0.0032332509756088255,-0.023511326313018797,-0.011767983436584473,-0.022394163133407766,-0.015522214755885975,-0.2331609777711992,2.9969863385045682e-05,6.693835643972244e-05,1.0395979620990715e-05,0.00012949620331399758,0.00012417792486037695,6.268438296785338e-05
8,9,8,1,-0.017786365747451783,0.02111947238445282,-0.010301411151885986,-0.021830477193676024,-0.018222600786635623,0.15038092485481627,5.42606067228843e-05,3.965205366290081e-05,2.167087507037998e-05,0.0002580600015269498,0.00012125798340255455,0.00025867104682340884
8,10,10,1,-0.009800255298614502,-0.004138296842575074,-0.011967241764068604,-0.015703938013517056,-0.014537555145519573,-0.09287975882826846,2.7009136295518113e-05,7.11202061979334e-06,1.3585492528498674e-05,0.00023571105393312147,0.00032412953687151647,0.0003040061100147725
8,11,9,1,-0.014439064264297485,0.008030220866203308,-0.011215102672576905,-0.020687119614420338,-0.005971730244657047,0.010444642351018685,7.695579693121346e-05,5.17284057284654e-05,9.222718887352669e-05,0.0029798947663085234,0.0009570103818274092,0.0011680147590257762
8,12,3,1,-0.03518118262290955,0.07457044124603271,-0.010556948184967042,-0.011027794230929871,-0.04121237066788887,0.5938405653633728,0.00011468955601208842,4.697163791286976e-05,7.216928814124448e-06,0.00017182797110714996,0.00043358469304633466,0.00043045765849760196
8,13,16,1,0.010107910633087159,-0.071275132894516,-0.016803908348083495,0.0044134809914533,-0.06716062638560814,-0.5970201070001048,5.7524315446842e-05,6.325006385003947e-05,9.107964193424828e-06,0.00014789677730865688,0.0001747334827359037,0.0003672562957259873
8,14,6,1,-0.023118534684181215,0.046438075602054596,-0.011693477630615234,-0.012477496797881467,-0.021817132612179244,0.3619241535567129,2.8317698930946458e-05,4.771621954157829e-06,8.637040045176438e-06,0.00011842702621236584,0.00014266344475174242,0.00016928149225962688
8,15,18,1,-0.001480191946029663,-0.10924715399742127,-0.01960921287536621,0.005957520464970868,-0.12770180843224171,-0.8579939233589682,0.00021666895031142644,0.00011015224585307898,5.820856677780989e-05,0.0003768356851533811,0.0022924160278723015,0.0018215792995954732
8,16,1,1,-0.04781053364276886,0.08487563878297806,-0.010525965690612793,-0.01152636444126996,-0.06561581288853019,0.7612181365692112,3.849439337592556e-05,1.3166941335222083e-05,1.194341446262609e-05,7.901032497281021e-05,0.00011818856427073031,6.277790215144312e-05
